geneID	patricID	transcriptID	function	ri_t04_A	ri_t04_B	ri_t04_C	ri_t12_A	ri_t12_B	ri_t12_C	ri_t48_A	ri_t48_B	ri_t48_C	btri_t12_riA	btri_t12_riB	btri_t12_riC	btri_t24_riA	btri_t24_riB	btri_t24_riC	btri_t36_riA	btri_t36_riB	btri_t36_riC
RIL182_00096	fig|536231.75.peg.96	fig|536231.75.peg.96|RIL182_00096	Antirestriction protein	13.655743	7.351219	9.630916	56.86534	18.874597	35.741085	92.60978	98.172693	66.522384	113.744288	120.914447	141.978048	363.145048	447.788276	485.685664	44.397728	353.701772	211.952559
RIL182_00097	fig|536231.75.peg.97	fig|536231.75.peg.97|RIL182_00097	FIG00516843: hypothetical protein	4.682073	2.121714	1.882365	15.486492	4.535509	9.039258	54.561485	48.368409	34.994893	31.653883	33.572608	92.706301	205.283622	172.584728	178.853632	0.271118	32.07166	63.645056
RIL182_00098	fig|536231.75.peg.98	fig|536231.75.peg.98|RIL182_00098	FIG00520311: hypothetical protein	3.612784	1.219329	2.544129	7.744891	2.900071	9.484804	25.455235	24.631266	23.44204	30.964323	41.068162	53.551439	151.295945	238.281249	207.942421	1.821162	43.279391	58.620808
RIL182_00099	fig|536231.75.peg.99	fig|536231.75.peg.99|RIL182_00099	putative membrane protein	2.863694	1.272566	1.904139	6.069586	1.970609	5.618574	22.418076	18.413239	18.238814	43.266486	58.452899	71.84637	212.42023	227.901368	205.746638	0.971737	56.639502	59.583869
RIL182_00100	fig|536231.75.peg.100	fig|536231.75.peg.100|RIL182_00100	"lipoprotein, NLP/P60 family"	2.376244	1.284803	2.005857	4.492287	1.598678	6.544307	28.243802	21.677318	16.566304	32.208714	48.191682	69.733155	247.066437	210.11066	216.756558	1.509085	78.274878	62.152619
RIL182_00101	fig|536231.75.peg.101	fig|536231.75.peg.101|RIL182_00101	FIG00513093: hypothetical protein	1.641546	0.780737	1.329495	2.387814	1.291223	4.052612	6.188354	6.201915	7.675997	21.01437	23.188767	43.976931	93.898614	107.556342	109.268636	0.930109	43.88368	58.771975
RIL182_00102	fig|536231.75.peg.102	fig|536231.75.peg.102|RIL182_00102	hypothetical protein	254.540971	137.801303	61.563823	1326.920409	464.15276	573.055748	85.652794	142.528721	139.433229	345.13212	292.13329	431.42798	139.195634	204.252533	169.604065	126.810587	231.954979	127.147818
RIL182_00103	fig|536231.75.peg.103	fig|536231.75.peg.103|RIL182_00103	"ABC transporter, ATP-binding protein"	194.423726	98.993436	102.208128	1337.570567	442.1972	777.166564	152.902993	140.203839	122.993047	590.490202	672.735711	806.760356	544.037015	560.635697	599.87117	118.554156	275.391567	244.738992
RIL182_00104	fig|536231.75.peg.104	fig|536231.75.peg.104|RIL182_00104	"Efflux ABC transporter, permease protein"	157.546571	79.218994	67.534562	1268.254289	351.703803	668.66089	273.006332	203.981339	184.327777	513.467705	845.464234	871.820736	659.790406	564.91572	551.981041	90.736325	167.722555	134.009339
RIL182_00105	fig|536231.75.peg.105	fig|536231.75.peg.105|RIL182_00105	hypothetical protein	46.263883	26.018016	161.131499	431.581607	137.656643	430.891514	0	0	3.222725	222.441822	462.580958	378.505099	41.503782	0	409.283793	19.442438	0	0
RIL182_00106	fig|536231.75.peg.106	fig|536231.75.peg.106|RIL182_00106	hypothetical protein	464.644586	238.668717	115.041035	2985.623511	929.159075	1331.745288	245.99612	260.110241	302.302737	1782.895381	2087.331327	2047.776682	779.072577	712.121754	834.436822	298.566983	380.904857	507.612332
RIL182_00107	fig|536231.75.peg.107	fig|536231.75.peg.107|RIL182_00107	FIG00518185: hypothetical protein	527.601364	350.790025	313.052413	4266.076219	1416.476504	2057.172011	965.756631	1045.175982	1013.872719	5858.44585	5349.058138	6197.640354	2316.522785	2413.157485	1977.13004	838.246507	1187.558691	908.910164
RIL182_00108	fig|536231.75.peg.108	fig|536231.75.peg.108|RIL182_00108	ABC transporter-like sensor linked histidine kinase	64.564607	31.674025	29.354969	445.039544	152.92936	242.622225	442.684755	230.682994	171.857013	576.919229	647.987889	917.636797	602.436761	535.167899	266.307658	138.19267	98.838026	221.1427
RIL182_00109	fig|536231.75.peg.109	fig|536231.75.peg.109|RIL182_00109	conjugative transposon conserved hypothetical protein	49.764026	20.57516	20.787094	192.753734	100.096384	130.251383	750.889631	831.031515	632.689507	638.041227	710.026947	735.128555	6626.800337	3186.356814	3215.68898	102.357475	4103.893235	3485.21245
RIL182_00110	fig|536231.75.peg.110	fig|536231.75.peg.110|RIL182_00110	hypothetical protein	28.862632	10.907721	10.287817	89.078532	36.749733	38.034394	480.991318	532.505167	397.138847	207.653926	126.744791	279.754471	979.866343	349.244127	255.569917	59.506404	839.056498	862.121969
RIL182_00111	fig|536231.75.peg.111	fig|536231.75.peg.111|RIL182_00111	Mobile element protein	29.391408	18.158697	18.041236	85.103491	49.346298	76.801358	423.96896	317.859887	364.076345	355.60194	337.403228	475.970499	1496.129318	2987.50663	2532.844612	72.673966	1603.531985	1320.871811
RIL182_00112	fig|536231.75.peg.112	fig|536231.75.peg.112|RIL182_00112	putative transposon integrase; Tn916 ORF3-like	131.628719	103.346156	116.266553	165.720091	87.137148	113.724403	218.157016	219.341766	170.286029	236.812247	270.407401	281.256055	623.279601	817.094838	909.055797	68.519125	521.008938	523.25122
	fig|536231.75.peg.113	fig|536231.75.peg.113	hypothetical protein	0.457715	0.361689	0	0	0	0	7.320696	0	0	0	0	0	0	0	0	0	0	0
RIL182_00113	fig|536231.75.peg.114	fig|536231.75.peg.114|RIL182_00113	Glycerol kinase (EC 2.7.1.30)	43.591602	21.968847	23.938454	128.031774	46.984447	75.840825	153.833753	164.945341	147.44386	133.712371	117.742805	138.793658	113.495945	191.485697	160.580625	41.061267	162.984217	148.035702
RIL182_00114	fig|536231.75.peg.115	fig|536231.75.peg.115|RIL182_00114	Glycerol uptake facilitator protein	58.970157	36.723942	43.854022	143.843719	55.402401	117.925504	141.560321	153.961871	133.21354	142.275936	172.559298	152.127092	113.664268	183.500169	163.357392	79.106318	132.042178	125.360108
RIL182_00115	fig|536231.75.peg.116	fig|536231.75.peg.116|RIL182_00115	Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	13.214985	6.113763	7.631677	90.842884	25.414811	64.205712	97.731372	102.166161	91.996142	110.334731	119.057942	122.863817	129.367809	207.09866	189.186549	59.630325	127.520751	151.45529
RIL182_00116	fig|536231.75.peg.117	fig|536231.75.peg.117|RIL182_00116	Putative oxidoreductase	12.375295	6.976018	8.236825	103.561385	26.91136	72.510881	169.610612	148.438617	128.282488	106.365505	127.855381	118.313141	170.705351	206.872548	204.349829	100.386108	184.605544	273.629542
RIL182_00117	fig|536231.75.peg.118	fig|536231.75.peg.118|RIL182_00117	FIG00513440: hypothetical protein	5.648878	1.801204	1.81385	20.265608	7.233173	18.764944	18.24817	20.564983	23.625668	49.239082	50.419875	39.303827	37.478327	75.903825	115.920173	24.415415	69.353453	158.020898
RIL182_00118	fig|536231.75.peg.119	fig|536231.75.peg.119|RIL182_00118	hypothetical protein	23.500534	17.369031	24.851691	47.10869	26.199259	59.726597	51.221283	47.739985	59.378044	21.759623	12.84437	18.669808	20.195002	10.030902	20.039578	7.991857	16.599952	11.970646
RIL182_00119	fig|536231.75.peg.120	fig|536231.75.peg.120|RIL182_00119	Methionyl-tRNA synthetase (EC 6.1.1.10)	46.041822	21.55658	34.981348	57.587866	31.48486	56.996592	82.20551	84.080879	80.15225	67.874724	72.201956	73.625294	39.109116	45.53923	61.428721	8.465538	37.644966	36.372299
RIL182_00120	fig|536231.75.peg.121	fig|536231.75.peg.121|RIL182_00120	Glucosyltransferase (side chain biosynthesis) (EC 2.4.1.-)	28.230274	14.086741	28.436663	42.427208	21.170287	42.634756	91.614932	89.96716	91.336743	46.651376	53.870856	53.705273	52.875152	80.186606	74.37582	10.596436	54.005526	19.498023
RIL182_00121	fig|536231.75.peg.122	fig|536231.75.peg.122|RIL182_00121	hypothetical protein	38.948734	31.640078	42.406634	84.990605	42.439843	105.246492	211.447157	214.00889	252.629819	208.187829	149.488955	125.214954	186.75826	183.223311	156.21887	189.511674	193.123832	214.995044
RIL182_00122	fig|536231.75.peg.123	fig|536231.75.peg.123|RIL182_00122	hypothetical protein	0.708585	0.583088	1.376527	1.357874	0.358132	1.201647	2.917111	1.067799	1.328343	2.802543	1.631728	6.186534	0	0	0	1.484383	0	7.969479
RIL182_00123	fig|536231.75.peg.124	fig|536231.75.peg.124|RIL182_00123	hypothetical protein	0.200151	0.278077	0	0.68718	0.038325	0	7.281362	0	2.473814	1.836519	0	0	0	0	0	2.606366	0	0
RIL182_00124	fig|536231.75.peg.125	fig|536231.75.peg.125|RIL182_00124	Uncharacterized metal-dependent hydrolase YcfH	72.21232	41.63025	45.548203	65.198357	43.465893	68.882201	125.827865	95.250774	99.402417	178.475964	188.505689	101.096225	136.689589	182.820811	153.713329	65.069741	249.446642	184.798224
RIL182_00125	fig|536231.75.peg.126	fig|536231.75.peg.126|RIL182_00125	hypothetical protein	15.218333	7.675525	11.963608	12.395121	7.315127	8.573578	290.148773	299.61444	332.392025	46.125088	60.287942	92.660472	57.704811	75.630952	62.755708	13.877769	71.032336	78.816124
RIL182_00126	fig|536231.75.peg.127	fig|536231.75.peg.127|RIL182_00126	Biotin synthase related domain containing protein	23.3692	11.763852	21.121004	29.224768	15.873933	17.305941	288.26699	269.313106	289.651039	74.139432	106.354336	179.936265	120.033764	119.841707	128.815536	30.056092	98.79742	124.528405
RIL182_00127	fig|536231.75.peg.128	fig|536231.75.peg.128|RIL182_00127	Methyl-accepting chemotaxis protein	77.367398	42.292446	54.437973	307.482968	117.833322	246.680257	207.743797	230.822343	207.274836	186.172662	198.272756	177.257317	148.216859	172.998934	225.275909	57.967343	162.025711	117.726602
RIL182_00128	fig|536231.75.peg.129	fig|536231.75.peg.129|RIL182_00128	hypothetical protein	35.798811	26.566626	10.514122	39.405091	24.482684	43.580878	45.862944	51.596408	50.599957	49.160549	63.463099	42.345323	43.059188	61.404914	32.169263	23.765493	59.021686	34.536363
RIL182_00129	fig|536231.75.peg.130	fig|536231.75.peg.130|RIL182_00129	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	59.190207	31.963056	43.601919	67.841953	40.524727	51.41191	137.204649	136.416758	120.574079	125.968251	134.70764	129.014751	117.470093	95.922792	116.461368	32.344149	117.647063	73.44726
RIL182_00130	fig|536231.75.peg.131	fig|536231.75.peg.131|RIL182_00130	hypothetical protein	175.431223	119.147833	184.216603	107.310316	87.365477	114.495662	199.023885	178.688102	145.479527	205.247916	176.840034	149.737455	128.008672	155.294363	99.214315	111.833415	216.299559	191.688952
RIL182_00131	fig|536231.75.peg.132	fig|536231.75.peg.132|RIL182_00131	Stage II sporulation protein D (SpoIID)	0.334248	0.233329	0.071399	0.56525	0.13078	0.114401	0.711823	0.445723	0.859689	0.185818	0.255553	0	0	0	0	1.081431	2.793327	0
RIL182_00132	fig|536231.75.peg.133	fig|536231.75.peg.133|RIL182_00132	Stage II sporulation protein related to metaloproteases (SpoIIQ)	1.070955	0.417071	0.907108	0.490039	0.83979	0.19102	1.281801	1.862411	0.475556	1.364	0.37296	0.65046	1.013535	0	0	0.754582	0	0
RIL182_00133	fig|536231.75.peg.134	fig|536231.75.peg.134|RIL182_00133	Diguanylate cyclase	34.111618	18.756909	23.890269	36.559956	19.719249	40.821238	84.249992	83.14549	80.914624	57.608706	59.222991	58.236556	104.047049	102.600314	169.872872	73.213125	115.717547	89.94655
	fig|536231.75.peg.135	fig|536231.75.peg.135	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIL182_00134	fig|536231.75.peg.136	fig|536231.75.peg.136|RIL182_00134	DEAD-box ATP-dependent RNA helicase DeaD (= CshA) (EC 3.6.4.13)	44.023419	25.417391	32.334914	4.877209	5.955466	7.458773	23.916165	30.885009	30.811251	16.746383	17.224458	20.184733	17.596013	23.069883	14.28996	35.112913	41.139447	42.424939
RIL182_00135	fig|536231.75.peg.137	fig|536231.75.peg.137|RIL182_00135	"Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps"	9.35331	5.218949	7.746393	9.995901	3.668204	22.055072	45.245637	50.993874	49.918451	14.163695	12.227498	18.013916	11.190841	21.206331	26.942889	7.420806	15.883271	21.032186
RIL182_00136	fig|536231.75.peg.138	fig|536231.75.peg.138|RIL182_00136	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	58.036805	29.335385	38.051868	310.139468	69.689568	237.35177	547.008458	533.676124	408.514802	248.546397	297.206022	227.009924	153.851086	309.657887	261.788343	33.564844	268.074952	191.165728
RIL182_00137	fig|536231.75.peg.139	fig|536231.75.peg.139|RIL182_00137	Two-component system sensor histidine kinase	56.195751	31.545799	36.102015	354.808441	92.918359	273.826925	388.905193	340.779406	281.322896	279.718529	328.502434	343.580208	163.649171	295.129192	265.419378	10.588739	128.834524	111.021599
	fig|536231.75.peg.140	fig|536231.75.peg.140	hypothetical protein	15.668541	10.260881	36.315892	5.818194	13.465963	14.393841	63.706064	60.299509	30.660327	18.628742	12.874254	87.789811	0	0	0	2.726143	0	0
RIL182_00138	fig|536231.75.peg.141	fig|536231.75.peg.141|RIL182_00138	hypothetical protein	8.990535	3.001051	4.815457	21.882162	6.01187	25.836532	136.327526	69.309635	85.55768	61.132805	92.510402	82.281543	58.256622	46.268774	80.579459	0	21.053156	171.175826
RIL182_00139	fig|536231.75.peg.142	fig|536231.75.peg.142|RIL182_00139	Reverse rubrerythrin	5549.281468	3109.186283	3522.765807	4629.909566	3499.535334	1463.539213	2799.209456	2200.813604	1703.398957	16840.42069	19841.17739	11706.31298	6234.59091	6839.271812	6317.781035	4894.150239	4005.112439	6550.300649
RIL182_00140	fig|536231.75.peg.143	fig|536231.75.peg.143|RIL182_00140	"Peroxide stress regulator PerR, FUR family"	2414.248525	1275.324319	1581.853973	2914.284852	1732.585347	562.591304	1609.417295	1605.708353	1550.116949	3260.740209	3011.387538	2200.592842	536.248039	593.171656	744.000665	1216.836494	705.522147	830.276612
RIL182_00141	fig|536231.75.peg.144	fig|536231.75.peg.144|RIL182_00141	hypothetical protein	16.717461	9.157489	15.843794	17.128295	11.050291	29.943401	36.69133	37.838257	38.799197	45.848747	43.759084	36.479388	31.886161	24.855806	24.034467	9.889767	36.82149	15.546899
RIL182_00142	fig|536231.75.peg.145	fig|536231.75.peg.145|RIL182_00142	hypothetical protein	3.618343	2.006378	2.337243	4.56191	2.916426	4.877036	14.887407	18.732645	18.550369	8.557147	9.812487	5.966793	6.261609	17.735074	4.411716	5.459105	33.959267	13.685452
RIL182_00143	fig|536231.75.peg.146	fig|536231.75.peg.146|RIL182_00143	Ribosomal-protein-S5p-alanine acetyltransferase (EC 2.3.1.128)	10.274112	6.369067	7.135671	21.727445	6.571883	25.127311	37.693494	40.608622	46.109423	24.834036	20.915573	22.888799	0.400225	16.762435	4.30452	5.297928	13.633292	5.876982
RIL182_00144	fig|536231.75.peg.147	fig|536231.75.peg.147|RIL182_00144	tRNA-specific adenosine-34 deaminase (EC 3.5.4.33)	125.038564	68.003735	59.698965	114.024645	75.531299	137.667982	347.093222	282.925616	216.737527	309.513129	312.098392	227.570771	314.522307	371.79006	399.056894	148.919034	324.475981	291.890321
RIL182_00145	fig|536231.75.peg.148	fig|536231.75.peg.148|RIL182_00145	hypothetical protein	201.366104	107.530317	156.157291	163.842598	108.394428	168.792954	150.988606	183.551104	173.20972	169.437892	210.592162	165.136052	229.915092	247.767085	199.080991	233.372934	225.818862	182.835707
RIL182_00146	fig|536231.75.peg.149	fig|536231.75.peg.149|RIL182_00146	hypothetical protein	678.599478	555.026992	785.859211	298.953077	323.14364	413.612779	1540.741137	1007.127951	877.73775	1593.645766	2216.536496	1469.636929	3292.160176	1955.150998	2010.170312	1697.898094	1781.111219	2580.917344
RIL182_00147	fig|536231.75.peg.150	fig|536231.75.peg.150|RIL182_00147	Phosphate acetyltransferase (EC 2.3.1.8)	428.218514	276.985151	393.624802	1285.847127	556.47308	1919.587962	2589.88789	2219.471312	2495.464286	3320.512515	2843.51484	1882.909745	1515.700361	1124.383265	1338.943271	1594.229777	1518.622031	1346.897939
RIL182_00148	fig|536231.75.peg.151	fig|536231.75.peg.151|RIL182_00148	Putative inner membrane protein	5.529028	2.432672	4.949874	23.970103	7.614706	46.221828	19.820999	18.454434	17.654082	36.389748	38.529224	29.595829	26.064087	28.34727	29.962219	18.794708	13.754349	26.013546
RIL182_00149	fig|536231.75.peg.152	fig|536231.75.peg.152|RIL182_00149	Cytidylate kinase (EC 2.7.4.25)	30.399	15.430026	25.168829	42.201861	15.494346	53.157665	134.007023	117.917331	118.874586	75.729088	64.570771	60.479372	25.890487	76.67224	46.613157	16.916506	65.482916	28.060832
RIL182_00150	fig|536231.75.peg.153	fig|536231.75.peg.153|RIL182_00150	Putative transmembrane protein	20.116036	10.761621	19.526124	32.431061	11.619077	68.254375	90.543339	89.319428	94.015917	40.216316	42.055347	46.990583	18.585654	32.63665	30.746717	9.889895	15.838744	13.629129
	fig|536231.75.peg.154	fig|536231.75.peg.154	hypothetical protein	2.690222	1.068787	0	1.49433	1.75083	1.544537	0	40.656741	52.480174	32.256457	0	37.522051	36.323554	72.480717	0	115.888266	382.060495	0
RIL182_00152	fig|536231.75.peg.155	fig|536231.75.peg.155|RIL182_00152	hypothetical protein	1.15327	0.330158	0.392201	0	0.464783	0.339829	0	0	1.380384	0	0	0	0	0	0	2.169461	0	0
RIL182_00153	fig|536231.75.peg.156	fig|536231.75.peg.156|RIL182_00153	hypothetical protein	4.308442	2.710443	3.80551	7.294341	3.050378	6.539807	42.398237	51.85336	52.509191	9.162146	3.750314	8.366484	6.250433	13.623148	13.62809	14.003577	12.336783	22.190963
RIL182_00154	fig|536231.75.peg.157	fig|536231.75.peg.157|RIL182_00154	hypothetical protein	50.361503	46.834173	65.709984	59.108958	29.082526	72.388307	64.109745	94.360343	83.464988	52.99872	71.769221	51.099846	46.062495	62.95532	38.540038	58.356915	55.652133	31.440551
RIL182_00155	fig|536231.75.peg.158	fig|536231.75.peg.158|RIL182_00155	Uncharacterized protein clustered with Type I restriction-modification system	12.542755	10.916993	11.428263	15.918933	10.26055	21.366512	7.769694	12.111578	12.471651	6.351938	5.027194	4.369916	11.751021	10.908435	17.292029	13.445947	11.144862	10.095763
RIL182_00156	fig|536231.75.peg.159	fig|536231.75.peg.159|RIL182_00156	6-phosphofructokinase (EC 2.7.1.11)	26.996769	14.252268	14.337388	99.949993	33.164185	89.54156	178.876759	164.713194	185.950604	282.19751	233.103067	245.201117	217.426756	375.147309	318.461674	54.949135	248.064616	156.585522
RIL182_00157	fig|536231.75.peg.160	fig|536231.75.peg.160|RIL182_00157	DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	34.183749	19.589168	27.566289	97.330514	35.631768	101.436739	190.566029	191.154787	211.541617	211.532438	182.616002	190.810834	167.572898	305.834209	330.563742	74.397918	227.41907	147.728596
RIL182_00158	fig|536231.75.peg.161	fig|536231.75.peg.161|RIL182_00158	Nucleoid-associated protein YaaK	80.44674	86.834569	73.968749	125.287636	69.72157	125.182499	120.880979	176.352877	199.536697	215.877431	193.257221	184.825514	121.905225	281.743737	150.587734	43.747865	212.342952	68.914542
RIL182_00159	fig|536231.75.peg.162	fig|536231.75.peg.162|RIL182_00159	hypothetical protein	41.545336	30.361493	24.776043	90.270432	29.258597	115.210779	156.253157	196.539293	184.540567	87.513091	71.25496	68.681613	62.179658	135.019386	148.389553	64.000935	167.293798	96.011086
RIL182_00160	fig|536231.75.peg.163	fig|536231.75.peg.163|RIL182_00160	Phage integrase	2.686784	1.295871	2.081237	4.367745	1.371524	2.883462	2.443097	5.022268	10.251188	4.709903	3.485929	3.05184	2.001127	0	15.783238	3.70855	2.621787	0
RIL182_00161	fig|536231.75.peg.164	fig|536231.75.peg.164|RIL182_00161	hypothetical protein	1.434519	1.214963	1.843812	11.157238	4.445125	10.973579	0	3.357352	9.931842	17.078204	11.725251	10.174422	0	0	0	2.04186	0	0
RIL182_00162	fig|536231.75.peg.165	fig|536231.75.peg.165|RIL182_00162	Flagellin protein FlaA	4.36569	2.813003	3.038056	51.452495	14.569181	42.065939	70.229118	71.9088	74.153998	45.163079	36.242595	51.206305	54.801719	78.862165	33.385651	79.42321	71.577736	45.342095
RIL182_00163	fig|536231.75.peg.166	fig|536231.75.peg.166|RIL182_00163	Lysine-N-methylase (EC 2.1.1.-)	0.476461	0.345297	0.290637	1.594925	0.771197	1.17445	2.953201	6.447469	4.544414	2.796106	5.138698	2.043797	6.740158	8.874751	1.932936	11.834258	12.492099	2.834542
RIL182_00164	fig|536231.75.peg.167	fig|536231.75.peg.167|RIL182_00164	hypothetical protein	1.428671	0.773096	2.690185	0.638562	0.924605	0	0	3.862312	0.201293	5.957543	13.593741	0	7.492247	0	0	1.908064	7.623243	0
RIL182_00165	fig|536231.75.peg.168	fig|536231.75.peg.168|RIL182_00165	Phosphoglycerate mutase (EC 5.4.2.11)	2.21146	1.675647	2.369824	5.071513	2.985226	3.733766	3.827981	9.009581	5.352748	3.443637	9.320042	7.586207	3.225416	0	0	1.067759	11.631214	0
