geneID	patricID	transcriptID	function	bt_t04_A	bt_t04_B	bt_t04_C	bt_t12_A	bt_t12_B	bt_t12_C	bt_t36_A	bt_t36_B	bt_t36_C	btri_t12_btA	btri_t12_btB	btri_t12_btC	btri_t24_btA	btri_t24_btB	btri_t24_btC	btri_t36_btA	btri_t36_btB	btri_t36_btC	bt_t04_mucin_A	bt_t04_mucin_B	bt_t04_mucin_C	bt_t12_mucin_A	bt_t12_mucin_B	bt_t12_mucin_C	bt_t24_mucin_A	bt_t24_mucin_B	bt_t24_mucin_C	bt_t48_mucin_A	bt_t48_mucin_B	bt_t48_mucin_C	bt_t120_mucin_A	bt_t120_mucin_B	bt_t120_mucin_C	btri_bt_t06_mucinA	btri_bt_t06_mucinB	btri_bt_t06_mucinC	btri_bt_t12_mucinA	btri_bt_t12_mucinB	btri_bt_t12_mucinC	btri_bt_t24_mucinA	btri_bt_t24_mucinB	btri_bt_t24_mucinC	btri_bt_t48_mucinA	btri_bt_t48_mucinB	btri_bt_t48_mucinC	btri_bt_t120_mucinA	btri_bt_t120_mucinB	btri_bt_t120_mucinC
BT_0010	fig|226186.12.peg.9	AAO75117	hypothetical protein	1.067763	0.756533	0.719383	1.526402	1.152114	1.798063	0.661223	0.770057	0.000000	1.460254	0.984039	1.696724	0.000000	4.364895	0.000000	1.053304	3.162957	0.000000	1.462820	1.262253	1.890387	1.588327	2.275748	1.615831	0.983520	0.174900	0.595890	0.000000	0.000000	2.450018	0.000000	0.000000	0.000000	1.786648	2.659374	1.723747	1.514581	2.024105	1.980661	0.937041	0.420322	0.546423	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_0011	fig|226186.12.peg.11	AAO75118	hypothetical protein	0.526783	0.240978	0.407082	0.861927	0.645038	0.995457	0.000000	0.000000	0.000000	0.736145	0.627698	0.526691	0.719896	0.000000	0.000000	0.766400	2.589578	8.441719	1.133861	0.680579	0.567073	0.483141	0.907676	0.739221	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.387610	0.701187	0.649938	0.558054	0.469050	0.565334	0.504053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_0012	fig|226186.12.peg.12	AAO75119	Outer membrane lipoprotein	3.221524	2.145231	2.904270	9.709770	8.442615	11.282242	29.518949	20.061483	21.618217	14.540154	14.466351	12.809447	8.589888	7.100252	4.951978	4.616476	10.198869	13.376915	6.941238	5.195174	3.937217	10.409990	12.913271	13.288391	8.197524	16.271054	12.114501	10.840086	19.070726	27.884487	7.421751	3.334022	2.499184	4.244340	4.864850	5.226760	8.414792	11.256518	9.998627	6.444158	5.052864	6.059772	22.917761	11.539229	5.884114	4.162342	2.834093	6.825757
BT_0013	""	AAO75120	""	1.928185	1.264860	1.257228	1.454677	4.162705	1.973470	0.000000	6.597390	0.000000	3.124792	3.033754	5.117220	0.000000	0.000000	12.668108	0.000000	0.335372	0.000000	1.598255	1.634272	2.656159	2.796384	2.978777	4.469779	0.417563	0.674434	0.760821	0.000000	0.000000	2.663232	0.000000	1.568464	0.000000	1.125710	2.488090	2.616649	2.543590	3.159778	2.056399	5.102495	1.061716	6.309307	0.000000	4.827842	0.000000	0.000000	1.478856	0.000000
BT_0014	fig|226186.12.peg.13	AAO75121	Two-component system sensor histidine kinase	0.950487	0.546515	0.866509	1.252748	2.010926	1.368530	1.758448	0.310076	2.111866	2.545479	2.750232	2.117676	0.431108	0.771259	0.979078	1.484055	2.336561	1.229278	1.762952	1.464699	1.416527	2.123225	2.373753	2.210744	0.558121	1.283226	0.684529	2.281876	0.000000	0.983726	0.000000	1.171982	2.118687	1.177292	1.697253	1.839061	1.735254	2.069054	1.764242	0.911902	0.405825	1.322293	0.000000	2.710844	2.042449	0.589981	1.082462	0.672092
BT_0015	fig|226186.12.peg.14	AAO75122	rteB, two-component system response regulator	0.180517	0.208685	0.259308	0.055563	0.048590	0.193979	1.060534	1.675822	0.000000	0.598385	0.841959	0.780347	0.532985	1.908657	3.169135	0.000000	1.009723	0.000000	0.155285	0.123850	0.546493	0.383510	0.886861	0.683458	0.912429	0.173614	0.000000	0.000000	0.000000	0.000000	0.000000	0.779474	0.000000	0.124441	0.436382	0.475985	0.585890	0.467679	0.483135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.891826	0.000000	0.000000
BT_0016	fig|226186.12.peg.15	AAO75123	hypothetical protein	0.450595	0.273133	0.217749	0.222699	0.174677	0.306069	0.000000	1.474969	2.841893	0.258894	0.820428	0.485860	2.034600	0.000000	0.000000	1.160039	6.029183	3.408681	0.548133	0.517385	0.585781	0.436063	0.529122	0.354882	0.000000	0.000000	0.000000	0.000000	0.000000	3.063931	0.000000	0.000000	0.000000	0.971462	0.364172	0.554273	0.102559	0.148596	0.073377	1.375175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_0017	""	AAO75124	""	0.483299	0.258048	0.394432	0.671742	0.211245	0.000000	0.000000	0.383061	0.000000	0.359961	0.447808	0.403800	0.177009	0.000000	0.000000	0.000000	1.108652	0.000000	0.017352	0.360879	0.443774	0.236731	0.678107	0.069311	0.000000	1.023027	0.547345	0.000000	5.813253	0.000000	0.000000	1.004918	2.402064	0.112795	0.345279	0.375723	0.212112	0.407969	0.346707	0.432736	0.227851	0.588289	0.000000	1.788440	0.000000	1.595524	0.000000	0.602775
BT_0018	fig|226186.12.peg.18	AAO75125	hypothetical protein	0.405541	0.623751	0.580379	1.719047	0.849686	2.020285	4.566355	2.534170	2.662068	5.042603	5.910877	4.977702	13.114637	23.263421	23.561204	3.897625	11.050638	10.809679	1.260504	0.552888	1.099778	7.607047	6.695198	5.396089	10.902938	3.193293	7.713767	10.995593	5.709623	3.841784	0.000000	0.178529	0.000000	0.609086	1.332237	1.113743	1.790180	2.106525	2.310829	7.030508	0.211139	7.637705	3.507991	16.257416	0.000000	0.835036	0.000000	0.875202
BT_0019	fig|226186.12.peg.19	AAO75126	hypothetical protein	0.088750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.868382	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.619476	0.000000	0.000000
BT_0020	""	AAO75127	""	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.984560	0.064903	0.215148	0.233426	0.000000	0.000000	0.000000	0.000000	11.736833	0.000000	0.000000	0.141384	0.000000	0.105947	0.052258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.943028	0.000000
BT_0021	fig|226186.12.peg.20	AAO75128	hypothetical protein	0.099287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041179	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.099393	0.000000	0.000000	0.166053	0.000000	0.327791	0.397459	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.104894	0.136483	0.064077	0.069670	0.114590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_0022	fig|226186.12.peg.22	AAO75129	hypothetical protein	1.223250	1.202306	0.232736	1.285945	3.947135	4.714268	0.000000	0.000000	0.000000	3.550650	4.905135	4.932921	0.000000	0.000000	0.000000	15.005576	0.000000	0.000000	0.327512	0.328660	0.739304	2.297171	0.641709	0.891211	3.223394	2.639293	0.000000	0.000000	0.000000	0.000000	0.000000	4.514549	0.000000	2.807361	1.884191	1.706421	2.957970	1.562514	4.012349	7.637521	2.510642	0.000000	0.000000	0.000000	0.000000	13.030883	30.494578	4.441295
BT_0023	fig|226186.12.peg.24	AAO75130	Transposase	0.000000	0.272779	0.070372	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.642056	0.000000	0.000000	1.229520	0.000000	0.000000	0.000000	0.104633	0.146499	0.245453	0.079361	0.000000	3.371847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.451129	0.000000	0.000000	0.000000	0.000000	0.042765	0.000000	0.000000	1.203884	4.798278	6.582059	0.000000	0.000000	0.000000	0.000000	0.000000	8.136010
BT_0024	""	AAO75131	""	0.344201	0.328694	0.588186	2.501711	2.300381	4.461634	8.368480	10.724550	6.580350	3.674123	8.219334	3.925903	14.837072	7.932485	0.000000	8.291523	13.014077	8.260984	1.772213	1.883075	1.370519	4.839088	6.667979	5.127864	5.241138	1.487517	4.867126	3.847989	0.000000	5.713613	0.000000	2.922186	6.783461	1.096242	0.401012	1.445849	1.415324	2.302473	2.028700	23.731245	37.713618	25.336519	17.595463	22.948815	18.032133	6.026543	4.012290	10.792566
BT_0025	fig|226186.12.peg.25	AAO75132	Transposase	0.000000	0.000000	1.130410	9.556091	3.648575	4.182697	0.000000	0.000000	0.000000	5.261968	3.890459	3.054270	31.605528	110.753970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.222495	12.904786	2.190745	7.186559	61.204059	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.208030	0.000000	0.000000	1.362885	0.000000	2.854560	2.333176	1.833063	69.823232	0.000000	14.896194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_0026	fig|226186.12.peg.28	AAO75133	ISNCY family transposase	0.718944	0.700469	0.368807	0.328059	0.320101	0.000000	0.000000	0.384505	0.000000	0.379895	0.000000	0.456478	0.976402	0.000000	0.000000	1.204760	8.383312	0.000000	0.536657	0.404730	0.704956	0.614696	0.482563	0.348780	6.374224	5.350874	5.471644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.039358	0.328181	1.090862	0.359990	0.000000	0.235865	7.321592	8.633406	14.566026	0.000000	2.507488	0.000000	3.769902	1.495119	0.000000
BT_0027	fig|226186.12.peg.29	AAO75134	ISNCY family transposase	5.748157	6.464317	7.855976	2.753006	0.222617	0.517291	3.862375	0.536228	0.000000	2.008521	0.542277	0.878948	0.626919	17.564788	0.000000	13.305003	4.452184	0.000000	1.313023	2.492305	2.741037	1.097944	1.414420	1.465104	4.816181	10.527047	4.314043	0.000000	0.000000	9.322210	25.291891	0.265653	0.000000	2.478460	2.223794	1.415264	3.277786	2.189965	3.233240	4.048758	7.844857	13.913118	0.000000	0.000000	0.000000	3.489051	8.526117	2.248451
BT_0028	fig|226186.12.peg.31	AAO75135	Alkaline phosphatase	11.530955	9.466850	12.701129	10.311781	9.480250	9.404965	0.000000	6.504661	9.958365	7.399460	6.633836	6.990383	7.837082	0.000000	0.000000	13.428312	0.000000	0.000000	7.527000	5.921951	5.831257	6.396926	9.444790	7.558413	9.099992	10.771831	3.982647	3.005113	18.813943	35.334240	0.000000	21.263295	0.000000	3.774008	9.959849	5.533077	6.497526	6.547589	9.475116	3.485193	0.000000	0.000000	0.000000	36.739843	0.000000	0.000000	0.000000	6.490933
BT_0029	fig|226186.12.peg.32	AAO75136	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	2.054696	1.833543	1.934309	3.346598	4.236855	4.882227	0.271967	0.516700	0.000000	1.766808	2.463121	2.991592	0.955041	2.985248	6.325414	0.526731	3.271376	1.153192	1.592924	3.171651	2.040667	2.514090	1.723670	1.718266	0.981562	1.092045	0.775338	0.286678	0.754321	0.250880	0.000000	0.569290	3.489570	3.050672	2.479865	2.315458	1.089287	1.468643	1.315229	1.839773	2.258145	1.957665	0.000000	1.535582	1.162164	0.000000	1.011026	0.292481
BT_0030	fig|226186.12.peg.33	AAO75137	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	1.259021	1.680562	1.581815	2.633156	3.522907	3.355190	0.000000	0.660987	0.955219	1.277101	1.872522	2.120581	1.381289	3.157578	2.137159	0.481126	0.000000	0.000000	2.045724	3.083893	2.000158	1.891020	1.449942	1.445150	0.644401	0.584209	1.093923	2.456631	0.000000	0.000000	0.000000	0.589265	0.000000	3.027006	2.655329	2.682497	0.670452	1.194359	1.215819	1.786022	3.124256	1.823947	0.000000	0.000000	0.000000	0.535880	0.000000	0.091794
BT_0031	fig|226186.12.peg.34	AAO75138	hypothetical protein	1.294622	0.913088	0.898802	1.962215	1.010543	2.005586	1.736333	0.777748	0.000000	0.965725	0.872766	0.955176	1.595604	0.000000	3.270954	0.354893	1.539919	0.000000	1.130796	2.259364	0.948707	0.975549	1.252743	1.063490	1.269802	2.209158	1.032187	0.000000	1.741808	0.000000	0.000000	1.529055	0.000000	1.961504	1.336418	1.549675	0.787796	1.003325	1.388272	1.935936	1.700912	2.712591	0.000000	0.000000	0.000000	0.628135	2.572138	0.867771
BT_0032	""	AAO75139	""	1.773447	3.498649	0.766110	0.000000	0.936894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.643064	1.924819	1.129687	0.641817	0.298054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.559427	0.000000	0.295240	0.285440	0.627845	2.765548	0.178691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_0033	""	AAO75140	""	4.954048	5.917341	4.305622	13.663167	5.401342	14.140549	6.271477	13.461641	23.815452	6.935984	7.548938	9.252103	13.692451	0.000000	0.000000	32.057367	11.391621	6.199606	6.441071	5.258562	6.776489	11.088366	14.528769	7.511632	11.505331	3.770419	14.458626	73.015141	12.320999	11.957396	3.705399	41.383369	12.826434	5.213670	4.710477	4.396917	6.748119	9.173143	7.427202	0.000000	38.367520	10.177028	62.849005	44.559508	0.000000	10.023756	20.864711	2.960863
BT_0034	fig|226186.12.peg.35	AAO75141	Transposase, IS4	1.602650	1.559734	1.815292	1.625372	0.868449	1.446406	3.560303	2.005981	4.090916	1.410907	1.313462	1.680264	5.225419	5.088116	7.528065	8.205829	8.615153	2.356609	0.957919	1.362071	1.290089	1.209542	1.288335	1.356667	1.415576	6.413421	5.070685	1.870501	7.477546	4.252149	3.314675	5.348317	9.166440	1.988527	1.142239	1.513235	2.137292	2.389722	2.793246	19.336793	31.331215	16.787890	5.141512	5.507192	0.000000	13.334556	5.417595	9.336018
BT_0035	""	AAO75142	""	0.954301	1.746344	1.689788	0.681983	0.000000	0.000000	0.000000	0.000000	15.442796	0.000000	0.000000	0.000000	7.378905	0.000000	0.000000	26.069857	8.883310	0.000000	2.225482	1.078195	1.865812	0.300557	0.279368	0.882689	6.188493	0.000000	1.630465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.162454	0.458677	0.500339	0.000000	0.000000	0.000000	6.754951	0.000000	47.919564	0.000000	0.000000	3.571795	0.000000
BT_0036	fig|226186.12.peg.36	AAO75143	Integrase	0.230600	0.136023	0.462263	0.481592	0.289483	0.746532	0.000000	3.343301	3.272733	0.775224	0.760426	0.867828	1.999852	0.000000	3.441401	0.241348	6.511453	0.000000	0.556629	1.035941	0.538472	1.343935	0.949299	1.113491	1.179646	1.659944	1.800461	4.761274	5.084731	2.338682	3.788200	0.187660	2.789786	0.690929	0.340242	0.693566	0.591060	0.982077	0.674228	1.640486	0.162338	1.612775	3.641904	1.573484	3.169245	2.258272	0.000000	0.740954
BT_0037	fig|226186.12.peg.37	AAO75144	Capsular polysaccharide transcription antitermination protein, UpxY family	12.291693	12.971991	9.137302	9.249949	9.125051	9.170151	5.531312	5.948078	2.884695	10.702330	7.590910	9.874737	9.294895	7.353736	0.000000	4.161691	8.864723	16.864694	15.367974	13.243436	12.837627	12.927458	13.828370	13.320188	7.531590	6.608357	5.258827	10.196087	8.445839	12.373501	7.233174	10.591292	11.014899	15.276549	10.875625	11.667659	4.771131	5.281031	6.394547	8.912966	8.874105	8.281086	0.000000	6.849431	14.857828	3.046423	6.397465	7.541856
BT_0038	fig|226186.12.peg.38	AAO75145	hypothetical protein	2.895756	4.407759	2.417510	1.860784	2.321335	0.959913	0.000000	0.000000	9.827705	0.492887	0.235154	0.512325	0.000000	9.579309	0.000000	3.933312	4.659954	6.746191	0.810398	0.687061	1.526217	0.749102	0.850239	0.599727	2.393934	1.295405	0.311451	5.904786	7.000043	0.000000	0.000000	2.899370	0.000000	0.778878	1.232475	0.969198	0.831575	0.800573	0.443497	2.559369	14.567986	0.221544	0.000000	0.000000	0.000000	2.215613	0.000000	1.912622
BT_0039	fig|226186.12.peg.39	AAO75146	hypothetical protein	3.204517	4.978688	3.077712	7.054328	8.658290	8.651200	13.081241	2.255718	3.231329	3.297330	3.509503	5.325015	7.488507	13.257866	0.000000	0.000000	7.042525	0.000000	2.882967	6.007095	6.247270	6.857879	3.470056	3.723418	0.828369	1.009069	1.616246	10.856025	3.017234	2.967501	0.000000	0.000000	9.562160	3.220742	4.340657	5.452668	1.486163	3.831923	2.070074	0.889516	1.363813	5.790903	0.000000	0.000000	0.000000	1.378844	4.373137	1.324995
BT_0040	fig|226186.12.peg.40	AAO75147	putative flippase	1.878833	2.015107	1.415703	2.819808	3.860510	3.679203	3.494648	2.687976	3.198798	2.130175	2.060806	2.017047	2.136548	0.568269	1.946682	0.767434	1.711250	2.066225	2.024011	3.227125	2.334688	4.382661	4.288318	4.364968	1.707791	0.994224	3.599786	4.780420	1.475715	4.846008	0.000000	5.773985	5.296837	1.446756	1.132277	1.534811	0.748427	1.195732	0.468831	0.311967	0.549311	2.298046	1.118100	5.899625	1.087363	2.681788	1.023051	1.785335
BT_0041	fig|226186.12.peg.41	AAO75148	Related to F420H2-dehydrogenase, beta subunit	2.531272	2.815459	2.039668	7.387980	6.954833	8.705991	4.633692	1.348904	1.414770	3.927475	5.057874	5.569128	1.367376	0.380283	0.000000	0.487168	5.764504	3.498212	3.760683	4.083449	2.713917	9.445699	8.483288	8.013264	1.333064	1.827197	1.705435	6.689451	0.905142	2.359024	2.388146	5.016268	1.608054	2.124816	2.366258	2.684717	1.674159	2.369625	2.310650	1.338860	0.262312	0.899815	0.000000	3.440512	5.414313	0.433973	0.000000	2.691516
BT_0042	fig|226186.12.peg.42	AAO75149	Polysaccharide pyruvyl transferase	1.085528	1.196809	1.089807	2.763879	2.849629	2.598399	0.000000	0.000000	0.000000	0.801162	0.911078	0.394523	0.136153	1.587697	0.000000	0.000000	0.000000	0.878132	0.626190	1.856675	0.819445	1.089995	0.828161	1.701915	0.198765	0.000000	0.232197	1.609022	3.145323	0.558825	0.000000	1.578438	1.676211	1.169377	0.742230	0.597670	0.442747	0.370353	0.428112	0.000000	0.000000	0.448553	0.000000	2.212002	0.000000	0.452767	0.000000	0.780528
BT_0043	""	AAO75150	""	0.634473	0.000000	0.947929	0.000000	2.443939	1.573926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.815076	0.000000	1.139014	0.000000	0.000000	1.096001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.370999	0.000000	0.000000	0.232692	0.617113	10.926507	0.000000	4.936648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_0044	fig|226186.12.peg.43	AAO75151	Beta-1,3-glucosyltransferase	0.798300	0.823550	0.661403	0.998023	0.777549	1.124115	0.000000	0.769065	0.000000	0.425251	0.497000	0.734951	0.355521	3.329246	0.000000	1.824143	0.000000	0.000000	0.243877	0.362293	0.399519	1.078744	0.791230	0.678512	0.000000	0.924462	1.248992	0.000000	0.000000	2.714085	0.000000	0.000000	0.000000	0.498216	0.285396	0.291505	0.407809	0.664192	0.870226	0.531178	1.327616	2.008991	0.000000	0.000000	0.000000	0.000000	1.376647	0.000000
BT_0045	fig|226186.12.peg.44	AAO75152	putative polysaccharide biosynthesis protein	1.254826	1.471448	0.743776	1.426057	1.815025	1.632635	0.000000	0.000000	0.000000	1.363225	0.832967	1.582764	2.164381	0.986146	3.925047	2.157703	2.733718	0.000000	0.446512	1.063105	0.798121	1.772512	1.612907	2.183476	1.333332	1.836928	2.269065	0.000000	0.312635	2.110778	8.906101	0.000000	0.000000	0.158502	0.644908	0.475160	1.271069	1.811344	1.768241	4.619097	3.803840	3.218653	0.000000	3.846410	3.837466	0.674974	0.885654	1.706439
BT_0046	fig|226186.12.peg.46	AAO75153	Putative glycosyltransferase	2.863550	2.573825	1.829570	3.917833	3.912712	4.819581	2.659797	5.207101	1.912676	3.548530	4.668706	4.258016	8.046943	0.780886	10.557786	2.098254	6.941705	1.949662	0.920126	1.971780	2.235911	6.281692	4.157841	5.075114	5.212548	2.896796	8.378772	0.000000	0.000000	0.000000	17.427599	1.793118	4.354297	1.514668	2.130866	1.742918	2.838177	3.657014	2.521482	19.499156	13.832377	16.346078	6.924815	13.148669	4.819462	5.179319	0.932653	2.460855
BT_0047	""	AAO75154	""	1.102007	1.960052	1.378012	2.012688	2.615254	2.354081	0.000000	0.000000	0.000000	0.868059	0.767161	1.045521	2.604842	0.000000	0.000000	0.000000	9.714404	0.000000	0.480607	2.359233	1.549376	0.767379	0.545064	0.527374	0.000000	0.000000	0.562616	0.000000	0.000000	8.225417	0.000000	9.412669	0.000000	0.470541	0.742674	1.106988	1.510974	0.769058	0.638890	0.000000	5.787789	9.107934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_0048	""	AAO75155	""	2.126050	1.631657	0.887992	2.645871	0.530502	2.685137	0.765895	0.000000	9.009392	0.604131	1.001687	1.158154	1.297647	0.000000	0.000000	1.669283	0.000000	0.000000	0.574414	1.595165	1.598165	1.139076	0.440625	1.078750	0.000000	0.696724	0.134355	0.000000	0.000000	0.000000	0.000000	0.000000	8.094506	0.852557	0.796731	0.509325	1.334501	0.636201	0.958606	2.023204	6.847484	3.710540	0.000000	0.000000	0.000000	2.683311	0.000000	0.000000
BT_0049	fig|226186.12.peg.47	AAO75156	Putative glycosyltransferase	1.853738	1.548707	0.887637	2.456122	4.398053	3.821880	0.000000	1.426388	0.000000	1.528779	2.108929	1.976237	2.340686	4.406954	0.000000	3.442961	0.000000	4.658829	1.075136	1.466421	1.540441	3.313055	2.626082	2.712102	0.648911	1.663752	1.618326	0.000000	0.000000	3.323988	24.432338	3.189478	3.524009	1.351793	1.303384	0.520736	1.282979	1.781282	2.407446	1.859001	1.671163	2.095784	0.000000	0.000000	5.140955	2.358152	1.393328	4.084567
